"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
1.65943231644413e-23,43,1028,7.30598954465797,"GO:0006082 organic acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006082"," IARS2  IDH3G  ENO1  ACAT1  HADHA  CAD  GSTZ1  GAPDH  GLS  ALDH6A1  GOT2  PDHA1  HADHB  ETFA  GLUD1  DLAT  HK1  IDH3A  PDHB  IDH2  MCCC1  DLD  PDHX  PCCB  PCCA  ACO2  ETFB  OGDH  ALDH5A1  MTHFD1L  MGST3  ACADSB  CS  SLC1A3  SLC25A12  SDHB  DLST  SUCLA2  MPC2  GMPS  SLC2A3  SLC2A1  CBR1"
7.05970252964766e-23,32,481,11.6200663376236,"GO:0006163 purine nucleotide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006163"," ENO1  GAPDH  ATP5PB  ACOT9  PDHA1  SUCLA2  AK3  DLAT  HK1  GMPS  PDHB  DLD  PDHX  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  SUCLG1  NDUFV1  NDUFA12  MT-ATP8  ACAT1  OGDH  OPA1  SLC25A12  DLST  ITPA  MPC2  STOML2  SLC25A1"
2.93946440759886e-22,32,505,11.0678255611821,"GO:0072521 purine-containing compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0072521"," ENO1  GAPDH  ATP5PB  ACOT9  PDHA1  SUCLA2  AK3  DLAT  HK1  GMPS  PDHB  DLD  PDHX  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  SUCLG1  NDUFV1  NDUFA12  MT-ATP8  ACAT1  OGDH  OPA1  SLC25A12  DLST  ITPA  MPC2  STOML2  SLC25A1"
1.255559568481e-21,33,578,9.97217306320822,"GO:0009117 nucleotide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009117"," ENO1  CAD  GAPDH  ATP5PB  ACOT9  PDHA1  SUCLA2  AK3  DLAT  HK1  GMPS  PDHB  DLD  PDHX  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  SUCLG1  NDUFV1  NDUFA12  MT-ATP8  ACAT1  OGDH  OPA1  SLC25A12  DLST  ITPA  MPC2  STOML2  SLC25A1"
2.01004264712014e-21,33,588,9.80257828322168,"GO:0006753 nucleoside phosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006753"," ENO1  CAD  GAPDH  ATP5PB  ACOT9  ITPA  PDHA1  SUCLA2  AK3  DLAT  HK1  GMPS  PDHB  DLD  PDHX  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  SUCLG1  NDUFV1  NDUFA12  MT-ATP8  ACAT1  OGDH  OPA1  SLC25A12  DLST  MPC2  STOML2  SLC25A1"
5.64793218111456e-21,34,660,8.99784871616933,"GO:0055086 nucleobase-containing small molecule metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0055086"," ENO1  CAD  GAPDH  ATP5PB  ALDH6A1  ACOT9  ITPA  PDHA1  SUCLA2  AK3  DLAT  HK1  GMPS  PDHB  DLD  PDHX  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  SUCLG1  NDUFV1  NDUFA12  MT-ATP8  ACAT1  OGDH  OPA1  SLC25A12  DLST  MPC2  STOML2  SLC25A1"
2.98751713027186e-20,24,258,16.2478253151074,"GO:0009260 ribonucleotide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009260"," CAD  ATP5PB  PDHA1  DLAT  GMPS  PDHB  DLD  PDHX  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  NDUFV1  NDUFA12  MT-ATP8  ENO1  ACAT1  SLC25A12  MPC2  AK3  STOML2  SLC25A1"
5.35512988775353e-20,24,265,15.8186374765951,"GO:0046390 ribose phosphate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0046390"," CAD  ATP5PB  PDHA1  DLAT  GMPS  PDHB  DLD  PDHX  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  NDUFV1  NDUFA12  MT-ATP8  ENO1  ACAT1  SLC25A12  MPC2  AK3  STOML2  SLC25A1"
1.74455820170311e-19,23,245,16.397040037389,"GO:0009152 purine ribonucleotide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009152"," ATP5PB  PDHA1  DLAT  GMPS  PDHB  DLD  PDHX  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  NDUFV1  NDUFA12  MT-ATP8  ENO1  ACAT1  SLC25A12  MPC2  AK3  STOML2  SLC25A1"
3.54599627316225e-19,13,34,66.7833408172429,"GO:0006099 tricarboxylic acid cycle "," http://amigo.geneontology.org/amigo/term/GO:0006099"," CS  IDH3G  ACO2  OGDH  SUCLA2  SUCLG1  IDH3A  SDHB  DLST  PDHA1  DLAT  PDHB  IDH2"
4.81068190126359e-19,17,95,31.2556850140619,"GO:1990542 mitochondrial transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1990542"," SLC25A5  SLC25A1  TIMM50  SFXN3  SLC25A12  TOMM40  MPC2  SFXN5  SLC25A4  MCU  SFXN1  SLC25A22  SLC25A51  SLC25A3  SLC25A23  AFG3L2  STOML2"
1.27743766425465e-18,23,269,14.9341070972502,"GO:0006164 purine nucleotide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0006164"," ATP5PB  PDHA1  DLAT  GMPS  PDHB  DLD  PDHX  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  NDUFV1  NDUFA12  MT-ATP8  ENO1  ACAT1  SLC25A12  MPC2  AK3  STOML2  SLC25A1"
3.03726907896565e-18,23,280,14.3474100327154,"GO:0072522 purine-containing compound biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0072522"," ATP5PB  PDHA1  DLAT  GMPS  PDHB  DLD  PDHX  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  NDUFV1  NDUFA12  MT-ATP8  ENO1  ACAT1  SLC25A12  MPC2  AK3  STOML2  SLC25A1"
4.45527186496816e-18,38,1083,6.12856568903174,"GO:0019637 organophosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019637"," ENO1  CAD  GAPDH  ATP5PB  ACOT9  ITPA  PDHA1  SUCLA2  AK3  DLAT  HK1  GMPS  PDHB  DLD  PDHX  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  SUCLG1  NDUFV1  NDUFA12  MT-ATP8  ACAT1  HADHA  OGDH  OPA1  GPD2  SLC25A12  DLST  MPC2  STOML2  PHB2  NFS1  PRDX6  SLC25A1"
8.78077838760213e-18,24,334,12.5507153631668,"GO:0009165 nucleotide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009165"," CAD  ATP5PB  PDHA1  DLAT  GMPS  PDHB  DLD  PDHX  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  NDUFV1  NDUFA12  MT-ATP8  ENO1  ACAT1  SLC25A12  MPC2  AK3  STOML2  SLC25A1"
8.78077838760213e-18,18,137,22.9485707917758,"GO:0022904 respiratory electron transport chain "," http://amigo.geneontology.org/amigo/term/GO:0022904"," SLC25A12  SDHB  NDUFA10  NDUFS2  UQCRQ  NDUFV1  SLC25A22  UQCRC2  NDUFA4  ETFB  ETFA  DLD  NDUFS7  SLC25A51  NDUFA12  NDUFA1  NDUFA9  GPD2"
1.04175450043058e-17,24,337,12.4389879266994,"GO:1901293 nucleoside phosphate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1901293"," CAD  ATP5PB  PDHA1  AK3  DLAT  GMPS  PDHB  DLD  PDHX  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  NDUFV1  NDUFA12  MT-ATP8  ENO1  ACAT1  SLC25A12  MPC2  STOML2  SLC25A1"
4.38573741519922e-17,23,318,12.6329396514475,"GO:0046034 ATP metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0046034"," ENO1  GAPDH  ATP5PB  NDUFA10  HK1  NDUFS2  UQCRQ  NDUFV1  NDUFS7  SDHB  NDUFA1  NDUFA9  UQCRC2  NDUFA12  NDUFA4  MT-ATP8  DLD  OGDH  SLC25A12  SLC25A23  STOML2  SLC25A51  NIPSNAP2"
1.92585511414162e-16,18,163,19.2880625673208,"GO:0006119 oxidative phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0006119"," NDUFA10  NDUFS2  UQCRQ  NDUFV1  NDUFS7  SDHB  NDUFA1  NDUFA9  UQCRC2  NDUFA12  NDUFA4  ATP5PB  MT-ATP8  DLD  SLC25A23  STOML2  SLC25A51  NIPSNAP2"
1.37381312826425e-15,17,152,19.5348031337887,"GO:0009199 ribonucleoside triphosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009199"," CAD  ATP5PB  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  NDUFV1  NDUFA12  MT-ATP8  ENO1  AK3  OPA1  SLC25A12  ITPA  STOML2"
4.19777086028111e-15,18,194,16.2059494766664,"GO:0022900 electron transport chain "," http://amigo.geneontology.org/amigo/term/GO:0022900"," SLC25A12  SDHB  NDUFA10  NDUFS2  UQCRQ  NDUFV1  SLC25A22  UQCRC2  NDUFA4  ETFB  ETFA  DLD  NDUFS7  SLC25A51  NDUFA12  NDUFA1  NDUFA9  GPD2"
7.19291245815101e-15,23,403,9.96842384407024,"GO:0044282 small molecule catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0044282"," ACAT1  HADHA  GSTZ1  GLS  ALDH6A1  GOT2  HADHB  ETFA  GLUD1  MCCC1  PCCB  PCCA  ENO1  DLD  ETFB  ALDH5A1  OXCT1  GPD2  SLC25A12  DLST  ALDH1B1  HK1  ACADSB"
1.14658706338127e-14,17,173,17.1635264528085,"GO:0009141 nucleoside triphosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009141"," CAD  ATP5PB  ITPA  AK3  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  NDUFV1  NDUFA12  MT-ATP8  ENO1  OPA1  SLC25A12  STOML2"
1.39485158225435e-14,16,145,19.2732824427481,"GO:0009205 purine ribonucleoside triphosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009205"," ATP5PB  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  NDUFV1  NDUFA12  MT-ATP8  ENO1  AK3  OPA1  SLC25A12  ITPA  STOML2"
2.34459094883856e-14,16,150,18.6308396946565,"GO:0009144 purine nucleoside triphosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009144"," ATP5PB  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  NDUFV1  NDUFA12  MT-ATP8  ENO1  AK3  OPA1  SLC25A12  ITPA  STOML2"
7.26946693439382e-14,34,1151,5.15949622299892,"GO:1901135 carbohydrate derivative metabolic process "," http://amigo.geneontology.org/amigo/term/GO:1901135"," ENO1  CAD  GAPDH  ATP5PB  ACOT9  PDHA1  SUCLA2  AK3  DLAT  HK1  GMPS  PDHB  DLD  PDHX  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  SUCLG1  NDUFV1  NDUFA12  MT-ATP8  ACAT1  OGDH  OPA1  GPD2  SLC25A12  DLST  ITPA  MPC2  STOML2  SLC25A1"
1.60589797052694e-13,25,578,7.55467656303653,"GO:0007005 mitochondrion organization "," http://amigo.geneontology.org/amigo/term/GO:0007005"," SLC25A5  ADCK1  TIMM50  NDUFS7  TOMM40  IMMT  TIMM29  SLC25A4  SLC25A46  PHB1  LONP1  ATAD3A  OPA1  PHB2  HSPA9  AFG3L2  NDUFS2  STOML2  NDUFA12  NDUFA1  NDUFA10  NDUFA9  NIPSNAP2  MCU  VDAC2"
1.63964723622551e-13,21,370,9.91336909428512,"GO:0006790 sulfur compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006790"," GSTZ1  ACOT9  PDHA1  SUCLA2  DLAT  PDHB  NFS1  DLD  PDHX  SUCLG1  GLRX5  ACAT1  OGDH  SLC1A2  HSPA9  DLST  GDAP1L1  MPC2  MCCC1  SLC25A1  SLC25A10"
1.76704737169337e-13,20,326,10.7155903151782,"GO:0006520 cellular amino acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006520"," IARS2  CAD  GSTZ1  GLS  ALDH6A1  GOT2  GLUD1  MCCC1  PCCB  PCCA  DLD  ETFB  ALDH5A1  ETFA  SLC1A3  SLC25A12  DLST  GMPS  ACADSB  ACAT1"
3.88660455893266e-13,15,148,17.7024448112234,"GO:0009142 nucleoside triphosphate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009142"," CAD  ATP5PB  AK3  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  NDUFV1  NDUFA12  MT-ATP8  ENO1  SLC25A12  STOML2"
9.57953028207162e-13,25,628,6.95318957553362,"GO:0032787 monocarboxylic acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0032787"," ENO1  ACAT1  HADHA  GAPDH  PDHA1  HADHB  ETFA  DLAT  HK1  PDHB  DLD  PDHX  PCCB  PCCA  ETFB  ALDH5A1  MTHFD1L  ACADSB  SLC1A3  OGDH  SLC25A12  MPC2  IDH2  MCCC1  CBR1"
1.5529487278177e-12,13,104,21.8330152671756,"GO:0006637 acyl-CoA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006637"," ACOT9  PDHA1  SUCLA2  DLAT  PDHB  DLD  PDHX  SUCLG1  ACAT1  OGDH  DLST  MPC2  SLC25A1"
1.5529487278177e-12,13,104,21.8330152671756,"GO:0035383 thioester metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0035383"," ACOT9  PDHA1  SUCLA2  DLAT  PDHB  DLD  PDHX  SUCLG1  ACAT1  OGDH  DLST  MPC2  SLC25A1"
2.60298483559951e-12,14,137,17.8488883936034,"GO:0009201 ribonucleoside triphosphate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009201"," CAD  ATP5PB  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  NDUFV1  NDUFA12  MT-ATP8  ENO1  SLC25A12  STOML2"
3.87542956035462e-12,25,671,6.50760514669913,"GO:0090407 organophosphate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0090407"," CAD  ATP5PB  PDHA1  AK3  DLAT  GMPS  PDHB  DLD  PDHX  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  NDUFV1  NDUFA12  MT-ATP8  ENO1  ACAT1  SLC25A12  MPC2  STOML2  NFS1  SLC25A1"
5.32882129189376e-12,17,255,11.6442748091603,"GO:0046395 carboxylic acid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0046395"," ACAT1  HADHA  GSTZ1  GLS  ALDH6A1  GOT2  HADHB  ETFA  GLUD1  MCCC1  PCCB  PCCA  DLD  ETFB  ALDH5A1  DLST  ACADSB"
6.72498632723093e-12,17,259,11.4644404491733,"GO:0016054 organic acid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0016054"," ACAT1  HADHA  GSTZ1  GLS  ALDH6A1  GOT2  HADHB  ETFA  GLUD1  MCCC1  PCCB  PCCA  DLD  ETFB  ALDH5A1  DLST  ACADSB"
9.22273828469492e-12,13,120,18.9219465648855,"GO:0006754 ATP biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0006754"," ATP5PB  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  NDUFV1  NDUFA12  MT-ATP8  ENO1  SLC25A12  STOML2"
1.27268231971644e-11,37,1653,3.90960224989956,"GO:0055085 transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0055085"," SLC25A5  SLC2A3  SLC25A3  SLC1A3  SLC25A1  TIMM50  SFXN3  SLC25A11  SLC1A2  NDUFS7  SLC25A12  SLC2A1  TOMM40  SLC6A11  MPC2  SFXN5  SLC25A4  MCU  SFXN1  SLC25A22  SLC25A10  ATP2B1  SLC25A51  GJA1  PRKCB  VDAC3  ATP5PB  SLC25A23  ATP2B2  VDAC2  SLC3A2  PHB2  MT-ATP8  AFG3L2  STOML2  NDUFA4  NIPSNAP2"
1.85906382242936e-11,13,127,17.8790046282383,"GO:0009063 cellular amino acid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009063"," GSTZ1  GLS  ALDH6A1  GOT2  GLUD1  MCCC1  DLD  ETFB  ALDH5A1  ETFA  DLST  ACADSB  ACAT1"
1.89157922824263e-11,37,1677,3.85365087601906,"GO:0006811 ion transport "," http://amigo.geneontology.org/amigo/term/GO:0006811"," SLC25A5  SLC2A3  SLC25A3  SLC1A3  SLC25A1  SFXN3  SLC25A11  SLC1A2  NDUFS7  SLC25A12  SLC2A1  SLC6A11  MPC2  SFXN5  SLC25A4  MCU  SFXN1  SLC25A22  SLC25A10  ATP2B1  GJA1  VDAC2  VDAC3  MLC1  ATP5PB  SLC25A23  TOMM40  ATP2B2  PRKCB  SLC3A2  PHB2  MT-ATP8  AFG3L2  STOML2  NDUFA4  NIPSNAP2  NDUFA9"
2.11944185086786e-11,22,540,7.11594571670908,"GO:0006820 anion transport "," http://amigo.geneontology.org/amigo/term/GO:0006820"," SLC25A5  SLC2A3  SLC25A3  SLC1A3  SLC25A1  SFXN3  SLC25A11  SLC1A2  SLC25A12  SLC2A1  MPC2  SFXN5  SLC25A4  SFXN1  SLC25A22  SLC25A10  SLC6A11  VDAC2  VDAC3  SLC25A23  GJA1  SLC3A2"
2.62676230711045e-11,13,131,17.3330808227959,"GO:0009206 purine ribonucleoside triphosphate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009206"," ATP5PB  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  NDUFV1  NDUFA12  MT-ATP8  ENO1  SLC25A12  STOML2"
2.84603482190281e-11,13,132,17.2017696044414,"GO:0009145 purine nucleoside triphosphate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009145"," ATP5PB  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  NDUFV1  NDUFA12  MT-ATP8  ENO1  SLC25A12  STOML2"
3.21435571038436e-11,17,288,10.3100349872774,"GO:0098656 anion transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0098656"," SLC25A5  SLC25A3  SLC1A3  SLC25A1  SFXN3  SLC25A11  SLC1A2  SLC25A12  MPC2  SLC25A4  SFXN1  SLC25A22  SLC25A10  VDAC3  GJA1  VDAC2  SLC3A2"
3.28073275459364e-11,19,386,8.59745678914686,"GO:0015711 organic anion transport "," http://amigo.geneontology.org/amigo/term/GO:0015711"," SLC25A5  SLC2A3  SLC1A3  SLC25A1  SFXN3  SLC25A11  SLC1A2  SLC25A12  SLC2A1  MPC2  SFXN5  SLC25A4  SFXN1  SLC25A22  SLC25A10  SLC6A11  SLC25A23  GJA1  SLC3A2"
3.83725479640865e-11,13,136,16.6958352043107,"GO:0033865 nucleoside bisphosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0033865"," ACOT9  PDHA1  SUCLA2  DLAT  PDHB  DLD  PDHX  SUCLG1  ACAT1  OGDH  DLST  MPC2  SLC25A1"
3.83725479640865e-11,13,136,16.6958352043107,"GO:0033875 ribonucleoside bisphosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0033875"," ACOT9  PDHA1  SUCLA2  DLAT  PDHB  DLD  PDHX  SUCLG1  ACAT1  OGDH  DLST  MPC2  SLC25A1"
3.83725479640865e-11,13,136,16.6958352043107,"GO:0034032 purine nucleoside bisphosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0034032"," ACOT9  PDHA1  SUCLA2  DLAT  PDHB  DLD  PDHX  SUCLG1  ACAT1  OGDH  DLST  MPC2  SLC25A1"
4.75477172894209e-11,12,108,19.4071246819338,"GO:0019646 aerobic electron transport chain "," http://amigo.geneontology.org/amigo/term/GO:0019646"," NDUFA10  NDUFS2  UQCRQ  NDUFV1  SDHB  UQCRC2  NDUFA4  DLD  NDUFS7  SLC25A51  NDUFA1  NDUFA9"
5.04665294837957e-11,11,82,23.4305529696518,"GO:0042776 proton motive force-driven mitochondrial ATP synthesis "," http://amigo.geneontology.org/amigo/term/GO:0042776"," NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  NDUFV1  NDUFA12  ATP5PB  MT-ATP8  STOML2"
5.06121582698572e-11,31,1218,4.44547437295529,"GO:0034220 ion transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0034220"," SLC25A5  SLC25A3  SLC1A3  SLC25A1  SFXN3  SLC25A11  SLC1A2  NDUFS7  SLC25A12  SLC6A11  MPC2  SLC25A4  MCU  SFXN1  SLC25A22  SLC25A10  ATP2B1  GJA1  VDAC3  ATP5PB  SFXN5  ATP2B2  VDAC2  SLC3A2  PHB2  MT-ATP8  SLC25A23  AFG3L2  STOML2  NDUFA4  NIPSNAP2"
5.63618351103891e-11,24,701,5.97994141411942,"GO:1901137 carbohydrate derivative biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1901137"," CAD  ATP5PB  PDHA1  DLAT  GMPS  PDHB  DLD  PDHX  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  NDUFV1  NDUFA12  MT-ATP8  ENO1  ACAT1  SLC25A12  MPC2  AK3  STOML2  SLC25A1"
